46527, 74875.4688, 9.4130, 0.0081
46574, 74920.2344, 9.4130, 0.0081
46663, 74957.0234, 7.9496, 0.0070
46741, 75039.6016, 7.9496, 0.0070
46836, 75066.4531, 8.8134, 0.0069
46895, 75142.7266, 8.8134, 0.0069
46985, 75275.7891, 9.9399, 0.0079
47041, 75428.4375, 9.9399, 0.0079
47134, 75438.0469, 11.6920, 0.0092
47169, 75464.8984, 11.6920, 0.0092
47259, 75489.3047, 11.4887, 0.0082
47299, 75544.2812, 11.4887, 0.0082
47390, 75550.5234, 10.2846, 0.0083
47435, 75587.2188, 10.2846, 0.0083
47529, 75601.2812, 11.1311, 0.0077
47588, 75660.3594, 11.1311, 0.0077
47681, 75672.7109, 11.0011, 0.0084
47719, 75726.7656, 11.0011, 0.0084
47813, 75730.1406, 10.3398, 0.0096
47840, 75746.3125, 10.3398, 0.0096
47935, 75752.5781, 11.1426, 0.0086
47975, 75788.1953, 11.1426, 0.0086
48067, 75806.3672, 11.9616, 0.0102
48105, 75833.4375, 11.9616, 0.0102
48200, 75840.1250, 13.0304, 0.0088
48223, 75856.1172, 13.0304, 0.0088
48318, 75864.2500, 10.1174, 0.0080
48356, 75893.6562, 10.1174, 0.0080
48452, 75910.3750, 11.4989, 0.0084
48485, 75936.5781, 11.4989, 0.0084
48580, 75945.6484, 9.7893, 0.0092
48621, 75972.2812, 9.7893, 0.0092
48719, 75986.2891, 10.9044, 0.0092
48757, 76019.9922, 10.9044, 0.0092
48852, 76035.1172, 12.3167, 0.0088
48894, 76062.3281, 12.3167, 0.0088
48988, 76070.9297, 12.9188, 0.0101
49012, 76092.0469, 12.9188, 0.0101
49106, 76101.3750, 15.4093, 0.0102
49138, 76129.0000, 15.4093, 0.0102
49231, 76142.3516, 15.9802, 0.0098
49263, 76183.7109, 15.9802, 0.0098
49360, 76261.4219, 15.1007, 0.0070
49392, 76293.2891, 15.1007, 0.0070
49485, 76308.2578, 14.6966, 0.0061
49516, 76330.6875, 14.6966, 0.0061
49611, 76345.6094, 13.6092, 0.0050
49661, 76386.3359, 13.6092, 0.0050
49756, 76405.5156, 13.4092, 0.0058
49806, 76426.8516, 13.4092, 0.0058
49902, 76447.4922, 11.5015, 0.0060
49943, 76484.3125, 11.5015, 0.0060
50031, 76499.9609, 9.1128, 0.0069
50082, 76542.2109, 9.1128, 0.0069
50174, 76551.0078, 10.8960, 0.0071
50218, 76577.8984, 10.8960, 0.0071
50313, 76583.0625, 10.7246, 0.0073
50347, 76600.9922, 10.7246, 0.0073
50440, 76608.5547, 12.4980, 0.0060
50480, 76637.1094, 12.4980, 0.0060
50572, 76645.5938, 11.5745, 0.0065
50620, 76679.7188, 11.5745, 0.0065
50714, 76707.7578, 13.8725, 0.0062
50752, 76759.3984, 13.8725, 0.0062
50844, 76766.3594, 13.3864, 0.0067
50883, 76779.9062, 13.3864, 0.0067
50978, 76795.5625, 11.4253, 0.0069
51020, 76835.1016, 11.4253, 0.0069
51115, 76851.5078, 11.5489, 0.0063
51157, 76897.1172, 11.5489, 0.0063
51249, 76907.1797, 10.2499, 0.0055
51286, 76934.7500, 10.2499, 0.0055
51378, 76940.7891, 12.1157, 0.0061
51413, 76958.8438, 12.1157, 0.0061
51508, 76979.6641, 11.9569, 0.0062
51551, 77048.2891, 11.9569, 0.0062
51645, 77065.5078, 10.9154, 0.0053
51700, 77106.1172, 10.9154, 0.0053
51787, 77116.8984, 11.2723, 0.0054
51846, 77162.1172, 11.2723, 0.0054
51938, 77174.1953, 12.0971, 0.0054
51989, 77214.4453, 12.0971, 0.0054
52076, 77224.7656, 13.6904, 0.0057
52118, 77245.7500, 13.6904, 0.0057
52214, 77265.1875, 13.5427, 0.0053
52248, 77304.4922, 13.5427, 0.0053
52338, 77313.7188, 15.0874, 0.0060
52380, 77338.2891, 15.0874, 0.0060
52472, 77342.6484, 12.1322, 0.0062
52499, 77356.4609, 12.1322, 0.0062
52594, 77360.9062, 14.2269, 0.0064
52625, 77385.5625, 14.2269, 0.0064
52717, 77392.5234, 16.4705, 0.0052
52757, 77413.9375, 16.4705, 0.0052
52846, 57986.4609, 18.6244, 0.0057
52928, 63518.7539, 18.6244, 0.0057
53011, 65003.4453, 18.4360, 0.0069
53124, 68290.3281, 18.4360, 0.0069
53214, 69224.8203, 18.2710, 0.0084
53281, 72521.0859, 18.2710, 0.0084
53369, 72682.3984, 18.0921, 0.0079
53453, 73160.0625, 18.0921, 0.0079
53544, 73304.9062, 18.7542, 0.0090
53599, 73646.3359, 18.7542, 0.0090
53694, 73738.8047, 18.5877, 0.0089
53733, 73912.4219, 18.5877, 0.0089
53824, 74013.9688, 18.6596, 0.0108
53868, 74149.6562, 18.6596, 0.0108
53963, 74211.6328, 17.3719, 0.0132
53994, 74353.7578, 17.3719, 0.0132
54087, 74448.1484, 14.6775, 0.0125
54137, 74571.1875, 14.6775, 0.0125
54228, 74608.6719, 11.5929, 0.0131
54272, 74691.1328, 11.5929, 0.0131
54366, 74759.7422, 9.6538, 0.0140
54422, 74894.8672, 9.6538, 0.0140
54515, 74931.8984, 10.4188, 0.0165
54544, 74961.6406, 10.4188, 0.0165
54614, -78782.0625, 11.0613, 0.0129
54842, -43208.3867, 11.0613, 0.0129
54909, -2171493.0000, 13.1286, 0.0154
54974, -1864500.6250, 13.1286, 0.0154
54978, -1849376.2500, 13.1286, 0.0154
54978, -1843434.3750, 7.8498, 0.0180
54983, -1839757.3750, 7.8498, 0.0180
54982, -1807602.8750, 6.9363, 0.0139
54990, -1839757.3750, 6.9094, 0.0174
54991, -1756840.7500, 6.9094, 0.0174
54997, -1766974.7500, 5.9875, 0.0182
54997, 28973.7832, 5.9875, 0.0182
55004, 27474.2656, 6.4938, 0.0225
55005, 32507.9102, 6.4938, 0.0225
55014, 31135.3691, 6.2751, 0.0223
55015, 33574.5820, 6.2751, 0.0223
55020, 32775.3203, 5.0202, 0.0214
55021, 34364.6719, 5.0202, 0.0214
55027, 32729.5762, 4.2739, 0.0251
55028, 37325.0195, 4.2739, 0.0251
55037, 35666.6641, 4.6993, 0.0269
55037, 38428.8516, 4.6993, 0.0269
55045, 37815.6445, 5.0483, 0.0272
55045, 40053.2266, 5.0483, 0.0272
55053, 39561.9492, 3.7663, 0.0252
55054, 39470.6641, 3.7663, 0.0252
55063, 38816.5156, 3.6177, 0.0244
55064, 40677.4414, 3.6177, 0.0244
55074, 39688.2500, 3.5948, 0.0246
55074, 42184.4258, 3.5948, 0.0246
55081, 41755.7891, 2.8484, 0.0236
55082, 42407.2695, 2.8484, 0.0236
55085, 42188.0117, 2.2742, 0.0220
55085, 42507.4531, 2.2742, 0.0220
55093, 42090.3828, 1.7404, 0.0255
55093, 43401.2930, 1.7404, 0.0255
55102, 42806.1445, 1.9216, 0.0230
55103, 43377.7539, 1.9216, 0.0230
55111, 43203.7773, 1.6624, 0.0214
55112, 43988.9375, 1.6624, 0.0214
55118, 43850.5742, 1.5108, 0.0199
55119, 44015.0391, 1.5108, 0.0199
55131, 43940.8320, 1.5156, 0.0232
55132, 44276.5742, 1.5156, 0.0232
55136, 44068.9180, 1.3017, 0.0232
55137, 44179.1875, 1.3017, 0.0232
55149, 43940.5117, 1.2226, 0.0269
55150, 44882.1875, 1.2226, 0.0269
55160, 43805.4844, 1.2287, 0.0275
55161, 45535.9219, 1.2287, 0.0275
55169, 45470.2344, 1.3281, 0.0284
55170, 46047.1367, 1.3281, 0.0284
55177, 45930.6055, 1.2279, 0.0307
55178, 45908.4062, 1.2279, 0.0307
55185, 45785.2148, 1.3316, 0.0294
55186, 46235.1875, 1.3316, 0.0294
55194, 45020.2539, 1.5828, 0.0308
55195, 45963.9102, 1.5828, 0.0308
55201, 45786.6992, 1.5124, 0.0293
55201, 46267.5742, 1.5124, 0.0293
55210, 46012.1055, 1.5588, 0.0301
55211, 46055.2109, 1.5588, 0.0301
55217, 45592.5195, 1.4018, 0.0273
55218, 45515.0547, 1.4018, 0.0273
55222, 45338.9023, 1.1214, 0.0259
55222, 46131.4375, 1.1214, 0.0259
55236, 45627.6875, 1.2464, 0.0243
55237, 46719.8828, 1.2464, 0.0243
55244, 46654.7734, 1.1044, 0.0250
55244, 47018.6797, 1.1044, 0.0250
55257, 46813.1875, 0.9609, 0.0271
55258, 46797.1719, 0.9609, 0.0271
55265, 46703.5195, 0.8613, 0.0275
55266, 46925.2383, 0.8613, 0.0275
55277, 46729.5977, 0.8532, 0.0308
55277, 46803.4688, 0.8532, 0.0308
55288, 46599.1562, 0.9600, 0.0284
55288, 47287.9805, 0.9600, 0.0284
55294, 46784.1602, 1.0283, 0.0275
55295, 47475.9727, 1.0283, 0.0275
55307, 47186.2812, 1.0406, 0.0343
55308, 47686.3789, 1.0406, 0.0343
55312, 47554.7188, 1.1826, 0.0340
55312, 47593.1445, 1.1826, 0.0340
55322, 47452.4180, 1.1606, 0.0343
55322, 47908.9570, 1.1606, 0.0343
55329, 47813.8438, 1.3096, 0.0301
55330, 48153.1992, 1.3096, 0.0301
55336, 48085.4062, 1.1933, 0.0241
55337, 48109.7500, 1.1933, 0.0241
55344, 48002.9570, 1.3501, 0.0233
55345, 48246.8398, 1.3501, 0.0233
55353, 48055.4961, 1.3400, 0.0241
55354, 48714.1016, 1.3400, 0.0241
55361, 48556.2812, 1.2519, 0.0237
55362, 48468.3438, 1.2519, 0.0237
55371, 48143.5781, 1.2678, 0.0261
55372, 49175.7383, 1.2678, 0.0261
55376, 48929.6836, 1.3756, 0.0219
55376, 49446.9688, 1.3756, 0.0219
55386, 49169.8125, 1.5083, 0.0264
55387, 49637.7852, 1.5083, 0.0264
55399, 49563.6875, 1.2974, 0.0253
55399, 50026.3320, 1.2974, 0.0253
55411, 49783.1211, 1.4643, 0.0293
55412, 50259.6562, 1.4643, 0.0293
55416, 49983.3125, 1.5140, 0.0268
55417, 50250.8945, 1.5140, 0.0268
55425, 49973.8477, 1.4835, 0.0270
55426, 50442.3477, 1.4835, 0.0270
55428, 50416.3789, 1.6973, 0.0230
55429, 50512.1953, 1.6973, 0.0230
55432, 50476.7695, 1.6038, 0.0177
55433, 50640.1523, 1.6038, 0.0177
55438, 50605.0625, 1.1323, 0.0178
55439, 50790.9844, 1.1323, 0.0178
55445, 50682.1562, 1.1556, 0.0146
55445, 50850.6719, 1.1556, 0.0146
55457, 50737.2812, 1.2763, 0.0180
55458, 50862.9570, 1.2763, 0.0180
55459, 50861.1836, 1.0547, 0.0105
55460, 50927.8164, 1.0547, 0.0105
55469, 50849.1602, 1.2078, 0.0113
55470, 51083.8438, 1.2078, 0.0113
55477, 51043.3242, 1.1969, 0.0127
55478, 51132.6016, 1.1969, 0.0127
55486, 51124.1914, 1.3124, 0.0142
55486, 51268.8086, 1.3124, 0.0142
55493, 51116.5625, 1.1187, 0.0165
55493, 51138.0547, 1.1187, 0.0165
55503, 50920.0156, 1.1685, 0.0153
55503, 51297.4570, 1.1685, 0.0153
55519, 50959.9961, 1.2165, 0.0183
55520, 51328.7500, 1.2165, 0.0183
55528, 51041.0742, 1.2937, 0.0196
55529, 51011.3281, 1.2937, 0.0196
55534, 50949.9570, 0.9480, 0.0194
55535, 51441.0586, 0.9480, 0.0194
55543, 51337.0781, 0.7098, 0.0194
55543, 51649.8516, 0.7098, 0.0194
55556, 51520.7148, 0.7194, 0.0226
55556, 51738.0352, 0.7194, 0.0226
55562, 51648.8516, 0.6705, 0.0194
55562, 51842.4219, 0.6705, 0.0194
55563, 51695.4570, 0.5422, 0.0116
